fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2024-25,2025,February,2,22,2025-02-22,3.14,1151.33,2025-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,February,2,23,2025-02-23,0.63,360.88,2025-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,February,2,24,2025-02-24,3.01,4240.05,2025-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,February,2,25,2025-02-25,4.38,6961.25,2025-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,February,2,26,2025-02-26,3.71,2248.77,2025-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,February,2,27,2025-02-27,6.47,7507.63,2025-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,February,2,28,2025-02-28,0,0,2025-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,1,2025-03-01,5.49,7609.47,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,2,2025-03-02,0.14,447.01,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,3,2025-03-03,11.41,4474.58,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,4,2025-03-04,4.85,5730.79,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,5,2025-03-05,19.56,6779.73,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,6,2025-03-06,16.4,6533.96,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,7,2025-03-07,13.21,6602.22,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,8,2025-03-08,3.8,1483.23,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,9,2025-03-09,0.16,303.31,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,10,2025-03-10,4.86,4195.24,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,11,2025-03-11,5.82,5971.28,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,12,2025-03-12,6.99,5745.96,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,13,2025-03-13,5.26,6552.43,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,14,2025-03-14,1.01,1407.47,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,15,2025-03-15,7.01,4746.3,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,16,2025-03-16,3.61,621.33,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,17,2025-03-17,3.13,3424.6,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,18,2025-03-18,2.4,5553.36,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,19,2025-03-19,2.67,5445.19,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,20,2025-03-20,5.73,4928.82,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,21,2025-03-21,5.78,6544.2,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,22,2025-03-22,1.17,2280.61,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,23,2025-03-23,0.22,344.48,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,24,2025-03-24,2.71,6934.93,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,25,2025-03-25,3.36,9430.21,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,26,2025-03-26,10.74,8403.9,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,27,2025-03-27,12.83,10604.55,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,28,2025-03-28,8.77,14611.09,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,29,2025-03-29,8.69,13960.43,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,30,2025-03-30,5.41,4764.07,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2025,March,3,31,2025-03-31,2.93,9966.48,2025-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,1,2025-04-01,0.53,1520.21,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,2,2025-04-02,4.49,12193.29,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,3,2025-04-03,3,6337.69,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,4,2025-04-04,7.72,4869.65,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,5,2025-04-05,19.11,6548.89,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,6,2025-04-06,0.09,651.98,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,7,2025-04-07,3.49,3058.83,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,8,2025-04-08,8.33,5458.97,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,9,2025-04-09,2.24,4540.26,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,10,2025-04-10,3.49,2051.09,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,11,2025-04-11,2.78,5810.83,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,12,2025-04-12,0.7,904.71,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,13,2025-04-13,0.02,212.29,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,14,2025-04-14,0.8,543.03,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,15,2025-04-15,8.57,5746.54,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,16,2025-04-16,5.31,5254.59,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,17,2025-04-17,8.65,7048.09,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,18,2025-04-18,0.43,2044.61,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,19,2025-04-19,6.32,6075.53,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,20,2025-04-20,2.09,541.48,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,21,2025-04-21,2.98,7284.61,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,22,2025-04-22,2.46,6911.73,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,23,2025-04-23,2.63,7268.53,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,24,2025-04-24,2,6970.98,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,25,2025-04-25,3.02,10441.73,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,26,2025-04-26,3.91,1715.36,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,27,2025-04-27,0.55,292.26,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,28,2025-04-28,6.53,12749.74,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,29,2025-04-29,2.2,8105.3,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,April,4,30,2025-04-30,5.64,11530.21,2025-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,1,2025-05-01,3.03,5052.84,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,2,2025-05-02,3.66,7446.22,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,3,2025-05-03,3.02,4800.96,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,4,2025-05-04,0.16,283.7,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,5,2025-05-05,20.57,7211.55,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,6,2025-05-06,11.35,7558.24,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,7,2025-05-07,5.7,4855.56,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,8,2025-05-08,6.02,5262.74,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,9,2025-05-09,3.06,5661.31,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,10,2025-05-10,0.87,1137.97,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,11,2025-05-11,0.02,112.4,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,12,2025-05-12,3.37,3158.8,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,13,2025-05-13,1.53,5735.41,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,14,2025-05-14,2.48,4530.46,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,15,2025-05-15,9.15,5942.1,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,16,2025-05-16,6.41,6128.5,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,17,2025-05-17,3.17,4606.77,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,18,2025-05-18,0.93,244.3,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,19,2025-05-19,1.56,3420.5,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,20,2025-05-20,3.32,4571.1,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,21,2025-05-21,3.42,5799.68,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,22,2025-05-22,1.66,4272.89,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,23,2025-05-23,2.51,7449,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,24,2025-05-24,1.93,1329.08,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,25,2025-05-25,0.05,130.11,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,26,2025-05-26,2.6,5324.07,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,27,2025-05-27,4.13,5261.93,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,28,2025-05-28,1.94,4998.58,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,29,2025-05-29,9.29,7736.44,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,30,2025-05-30,5.3,12475.28,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,May,5,31,2025-05-31,2.14,4881.17,2025-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,1,2025-06-01,0.23,1011.87,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,2,2025-06-02,2.5,5852.21,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,3,2025-06-03,7.6,6301.8,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,4,2025-06-04,23.01,5793.14,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,5,2025-06-05,3.81,4144.51,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,6,2025-06-06,1.96,5781.05,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,7,2025-06-07,0.66,1122.44,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,8,2025-06-08,0.1,36.74,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,9,2025-06-09,2.91,3667.24,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,10,2025-06-10,2.23,5688.79,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,11,2025-06-11,6.21,4144.24,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,12,2025-06-12,3.17,4239.53,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,13,2025-06-13,6.02,5053.99,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,14,2025-06-14,0.67,1245.76,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,15,2025-06-15,5.85,737.19,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,16,2025-06-16,6.26,4581.58,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,17,2025-06-17,3.77,4240.23,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,18,2025-06-18,2.03,5729,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,19,2025-06-19,3.91,4106.4,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,20,2025-06-20,1.63,4400.59,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,21,2025-06-21,7.43,8669.53,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,22,2025-06-22,0.14,220.59,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,23,2025-06-23,8.43,4912.65,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,24,2025-06-24,6.73,7256.06,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,25,2025-06-25,2.83,4887.48,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,26,2025-06-26,9.77,6069.81,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,27,2025-06-27,2.75,7910.32,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,28,2025-06-28,3.05,1661.8,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,29,2025-06-29,0.21,230.18,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,June,6,30,2025-06-30,6.72,14490.84,2025-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,1,2025-07-01,9.63,10988.16,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,2,2025-07-02,4.32,5215.54,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,3,2025-07-03,15.2,5490.3,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,4,2025-07-04,21.95,9529.84,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,5,2025-07-05,3.63,4952.32,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,6,2025-07-06,0.15,322.87,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,7,2025-07-07,5.98,3738.03,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,8,2025-07-08,3.81,5004.81,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,9,2025-07-09,1.19,3616.67,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,10,2025-07-10,7.92,5898.48,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,11,2025-07-11,7.75,4712.46,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,12,2025-07-12,0.37,601.74,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,13,2025-07-13,0.04,141.44,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,14,2025-07-14,5.36,4075.47,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,15,2025-07-15,10.94,5629.03,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,16,2025-07-16,1.92,3572.66,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,17,2025-07-17,1.86,4337.41,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,18,2025-07-18,6.01,6122.83,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,19,2025-07-19,4.13,4284.21,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,20,2025-07-20,0.07,158.32,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,21,2025-07-21,3.41,3049,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,22,2025-07-22,1.86,3515.99,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,23,2025-07-23,1.63,4002.42,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,24,2025-07-24,2.61,5302.58,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,25,2025-07-25,3.39,6875.97,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,26,2025-07-26,5.49,1800.96,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,27,2025-07-27,0.34,331.52,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,28,2025-07-28,7,5972.98,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,29,2025-07-29,7.21,5992.49,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,30,2025-07-30,9.24,7426.62,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,July,7,31,2025-07-31,8.42,10417.69,2025-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,1,2025-08-01,6.52,9176.3,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,2,2025-08-02,0.97,2762.67,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,3,2025-08-03,0.25,234.48,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,4,2025-08-04,11.45,5902.53,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,5,2025-08-05,18.85,7925.47,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,6,2025-08-06,10.98,5286.94,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,7,2025-08-07,3.66,5128.47,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,8,2025-08-08,9.1,11068.51,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,9,2025-08-09,4.59,1180.91,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2025-26,2025,August,8,10,2025-08-10,3.22,456.1,2025-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
